product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
bouncy-castle-c-net,Bouncy Castle C# .NET,FIPS 140-3,4416,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4416
bouncy-castle-c-net,Bouncy Castle C# .NET,FIPS 140-3,4943,Legion of the Bouncy Castle Inc.,BC-FJA (Bouncy Castle FIPS Java API),LMS,FIPS 140-3 L3,Active,2025-01-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4943
bouncy-castle-c-java,Bouncy Castle C\# / Java,FIPS 140-3,4416,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4416
bouncy-castle-c-java,Bouncy Castle C\# / Java,FIPS 140-3,4943,Legion of the Bouncy Castle Inc.,BC-FJA (Bouncy Castle FIPS Java API),LMS,FIPS 140-3 L3,Active,2025-01-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4943
bouncy-castle-java,Bouncy Castle Java,ACVP,A6973,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET 4.8 API),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19716
bouncy-castle-java,Bouncy Castle Java,ACVP,A6974,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET 6.0 API),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19717
bouncy-castle-java,Bouncy Castle Java,ACVP,A8100,Legion of the Bouncy Castle Inc.,BC-FJA (Bouncy Castle FIPS JAVA API),"ML-DSA, ML-KEM, SLH-DSA",,Active,2026-03-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20860
bouncy-castle-java,Bouncy Castle Java,FIPS 140-3,4416,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4416
bouncy-castle-java,Bouncy Castle Java,FIPS 140-3,4943,Legion of the Bouncy Castle Inc.,BC-FJA (Bouncy Castle FIPS Java API),LMS,FIPS 140-3 L3,Active,2025-01-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4943
bouncy-castle-java-lts,Bouncy Castle Java LTS,ACVP,A6973,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET 4.8 API),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19716
bouncy-castle-java-lts,Bouncy Castle Java LTS,ACVP,A6974,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET 6.0 API),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19717
bouncy-castle-java-lts,Bouncy Castle Java LTS,ACVP,A8100,Legion of the Bouncy Castle Inc.,BC-FJA (Bouncy Castle FIPS JAVA API),"ML-DSA, ML-KEM, SLH-DSA",,Active,2026-03-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20860
bouncy-castle-java-lts,Bouncy Castle Java LTS,FIPS 140-3,4416,Legion of the Bouncy Castle Inc.,BC-FNA (Bouncy Castle FIPS .NET API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4416
bouncy-castle-java-lts,Bouncy Castle Java LTS,FIPS 140-3,4943,Legion of the Bouncy Castle Inc.,BC-FJA (Bouncy Castle FIPS Java API),LMS,FIPS 140-3 L3,Active,2025-01-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4943
broadcom-avi-nsx-alb,Broadcom Avi (NSX ALB),FIPS 140-3,4861,"Broadcom, Inc",VMware’s OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4861
broadcom-avi-nsx-alb,Broadcom Avi (NSX ALB),FIPS 140-3,4952,"Broadcom, Inc.",PrismPlus Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4952
broadcom-avi-nsx-alb,Broadcom Avi (NSX ALB),FIPS 140-3,4973,Broadcom Inc.,VMware's BoringCrypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4973
broadcom-avi-nsx-alb,Broadcom Avi (NSX ALB),FIPS 140-3,4986,Broadcom Inc.,VMware's BC-FJA (Bouncy Castle FIPS Java API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4986
broadcom-avi-nsx-alb,Broadcom Avi (NSX ALB),FIPS 140-3,5007,"Broadcom, Inc.",BCM58202B0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5007
broadcom-emulex-securehba,Broadcom Emulex SecureHBA,FIPS 140-3,4973,Broadcom Inc.,VMware's BoringCrypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4973
broadcom-emulex-securehba,Broadcom Emulex SecureHBA,FIPS 140-3,4986,Broadcom Inc.,VMware's BC-FJA (Bouncy Castle FIPS Java API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4986
broadcom-emulex-securehba,Broadcom Emulex SecureHBA,FIPS 140-3,5007,"Broadcom, Inc.",BCM58202B0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5007
broadcom-symantec-dlp,Broadcom Symantec DLP,FIPS 140-3,4973,Broadcom Inc.,VMware's BoringCrypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4973
broadcom-symantec-dlp,Broadcom Symantec DLP,FIPS 140-3,4986,Broadcom Inc.,VMware's BC-FJA (Bouncy Castle FIPS Java API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4986
broadcom-symantec-dlp,Broadcom Symantec DLP,FIPS 140-3,5007,"Broadcom, Inc.",BCM58202B0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5007
broadcom-symantec-ses,Broadcom Symantec SES,FIPS 140-3,4861,"Broadcom, Inc",VMware’s OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4861
broadcom-symantec-ses,Broadcom Symantec SES,FIPS 140-3,4952,"Broadcom, Inc.",PrismPlus Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4952
broadcom-symantec-ses,Broadcom Symantec SES,FIPS 140-3,4973,Broadcom Inc.,VMware's BoringCrypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4973
broadcom-symantec-ses,Broadcom Symantec SES,FIPS 140-3,4986,Broadcom Inc.,VMware's BC-FJA (Bouncy Castle FIPS Java API),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4986
broadcom-symantec-ses,Broadcom Symantec SES,FIPS 140-3,5007,"Broadcom, Inc.",BCM58202B0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5007
check-point-quantum,Check Point Quantum,FIPS 140-3,2788,Check Point Software Technologies Ltd.,Harmony Endpoint FDE and MEPP CryptoCore,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2016-11-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/2788
check-point-quantum,Check Point Quantum,FIPS 140-3,4264,Check Point Software Technologies Ltd.,Quantum Security Gateway Cryptographic Library,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2022-07-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4264
chromeos,ChromeOS,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
chromeos,ChromeOS,FIPS 140-3,4726,"Google, LLC.",Android Kernel Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4726
chromeos,ChromeOS,FIPS 140-3,4799,"Google, LLC",Look-aside Cryptography and Compression Engine (LCE),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4799
chromeos,ChromeOS,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
chromeos,ChromeOS,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
chromeos,ChromeOS,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
ciena-wavelogic-6-extreme,Ciena WaveLogic 6 Extreme,FIPS 140-3,4654,Ciena Corporation,Ciena 3926 Platform,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-11-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4654
ciena-wavelogic-6-extreme,Ciena WaveLogic 6 Extreme,FIPS 140-3,4913,Ciena Corporation,WaveLogic 5 Extreme Encryption Modem,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4913
ciena-wavelogic-6-extreme,Ciena WaveLogic 6 Extreme,FIPS 140-3,4920,Ciena Corporation,Waveserver 5 Control Processor Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4920
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,Active,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),FIPS 140-3,5071,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 4200 Series),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5071
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),FIPS 140-3,5070,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 1000 Series),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5070
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),FIPS 140-3,5114,"Cisco Systems, Inc.",Cisco Adaptive Security Appliance Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5114
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),FIPS 140-3,5138,"Cisco Systems, Inc",Cisco Firepower Management Center Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5138
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),FIPS 140-3,5137,"Cisco Systems, Inc",Cisco Firepower Threat Defense Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5137
cisco-catalyst-9500-pqc,Cisco Catalyst 9500 PQC,FIPS 140-3,4747,"Cisco Systems, Inc.",Cisco FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4747
cisco-catalyst-9500-pqc,Cisco Catalyst 9500 PQC,FIPS 140-3,4891,"Cisco Systems, Inc",CiscoSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4891
cisco-catalyst-center,Cisco Catalyst Center,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,Active,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275
cisco-catalyst-center,Cisco Catalyst Center,FIPS 140-3,5071,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 4200 Series),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5071
cisco-catalyst-center,Cisco Catalyst Center,FIPS 140-3,5070,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 1000 Series),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5070
cisco-catalyst-center,Cisco Catalyst Center,FIPS 140-3,5114,"Cisco Systems, Inc.",Cisco Adaptive Security Appliance Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5114
cisco-catalyst-center,Cisco Catalyst Center,FIPS 140-3,5138,"Cisco Systems, Inc",Cisco Firepower Management Center Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5138
cisco-catalyst-center,Cisco Catalyst Center,FIPS 140-3,5137,"Cisco Systems, Inc",Cisco Firepower Threat Defense Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5137
cisco-ios-xe-pqc,Cisco IOS XE PQC,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,Active,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275
cisco-ios-xe-pqc,Cisco IOS XE PQC,FIPS 140-3,4554,"Cisco Systems, Inc.",Cisco Catalyst 9800-CL Wireless Controller,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4554
cisco-ios-xe-pqc,Cisco IOS XE PQC,FIPS 140-3,4606,"Cisco Systems, Inc.",Cisco Catalyst 9800 (40/80/L) Wireless Controllers running IOS-XE 16.12,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4606
cisco-ios-xe-pqc,Cisco IOS XE PQC,FIPS 140-3,4638,"Cisco Systems, Inc.",Cisco ISR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4638
cisco-ios-xe-pqc,Cisco IOS XE PQC,FIPS 140-3,4643,"Cisco Systems, Inc.",Cisco ASR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4643
cisco-ios-xe-pqc,Cisco IOS XE PQC,FIPS 140-3,4752,"Cisco Systems, Inc.",IOS Common Cryptographic Module (IC2M),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4752
cisco-ios-xr,Cisco IOS XR,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,Active,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275
cisco-ios-xr,Cisco IOS XR,FIPS 140-3,4554,"Cisco Systems, Inc.",Cisco Catalyst 9800-CL Wireless Controller,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4554
cisco-ios-xr,Cisco IOS XR,FIPS 140-3,4606,"Cisco Systems, Inc.",Cisco Catalyst 9800 (40/80/L) Wireless Controllers running IOS-XE 16.12,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4606
cisco-ios-xr,Cisco IOS XR,FIPS 140-3,4638,"Cisco Systems, Inc.",Cisco ISR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4638
cisco-ios-xr,Cisco IOS XR,FIPS 140-3,4643,"Cisco Systems, Inc.",Cisco ASR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4643
cisco-ios-xr,Cisco IOS XR,FIPS 140-3,4752,"Cisco Systems, Inc.",IOS Common Cryptographic Module (IC2M),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4752
cisco-identity-services-engine-ise,Cisco Identity Services Engine (ISE),FIPS 140-3,4747,"Cisco Systems, Inc.",Cisco FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4747
cisco-identity-services-engine-ise,Cisco Identity Services Engine (ISE),FIPS 140-3,4891,"Cisco Systems, Inc",CiscoSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4891
cisco-meraki-mx-cloud-managed-firewall,Cisco Meraki MX (Cloud-Managed Firewall),ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,Active,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275
cisco-meraki-mx-cloud-managed-firewall,Cisco Meraki MX (Cloud-Managed Firewall),FIPS 140-3,5071,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 4200 Series),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5071
